AppID,Category_1,Category_2
2182840,Single-player,Steam Achievements
1798350,Single-player,Steam Achievements
2191310,Single-player,Steam Achievements
2239050,Single-player,Steam Achievements
1575450,Single-player,
2207250,Single-player,Partial Controller Support
2169100,Single-player,
1498040,Single-player,Steam Achievements
2224600,Single-player,Full controller support
1956860,Single-player,Tracked Controller Support
2224660,Single-player,
1986470,Single-player,Steam Leaderboards
2147410,Single-player,
1458090,Single-player,Steam Achievements
2153310,Single-player,Multi-player
2151290,Single-player,
1532690,Single-player,Steam Achievements
1817720,Single-player,
2190190,Single-player,
2176130,Single-player,Multi-player
2225980,Single-player,
2229050,Single-player,
2244740,Others,
2211090,Single-player,Steam Achievements
2208070,Single-player,Steam Achievements
2226350,Single-player,Steam Achievements
1907380,Single-player,Steam Achievements
2161530,Single-player,Multi-player
2099760,Others,
2064080,Single-player,
1930340,Single-player,Multi-player
1643100,Single-player,Tracked Controller Support
1950650,Single-player,
1876350,Single-player,Multi-player
2098290,Single-player,
1585400,Single-player,Steam Achievements
2231280,Single-player,
2175120,Single-player,
2176180,Single-player,
2212390,Single-player,Full controller support
2151740,Single-player,
1964290,VR Supported,
1839190,Single-player,Multi-player
2214510,Others,
2216740,Others,
2022180,Single-player,Steam Achievements
2206980,Single-player,Steam Achievements
1682260,Single-player,
1324150,Single-player,Steam Achievements
2222970,Single-player,Full controller support
2218980,Single-player,Steam Achievements
2163190,Single-player,
1851690,Single-player,
1800140,Others,
2231130,Single-player,
2235140,Single-player,
2002280,Single-player,
2173960,Others,
2222870,Single-player,
2230890,Single-player,
2235450,Single-player,
2170490,Single-player,Steam Achievements
2242950,Single-player,Steam Cloud
1385680,Single-player,Multi-player
2226670,Others,
2239340,Single-player,
2155750,Single-player,
2232290,Single-player,Steam Achievements
2221010,Multi-player,PvP
1922550,Single-player,Full controller support
2231700,Multi-player,PvP
1261220,Single-player,Steam Achievements
2228140,Single-player,Partial Controller Support
2231310,Single-player,
2236290,Single-player,Multi-player
2243060,Single-player,Full controller support
1995910,Others,
1240610,Single-player,
2239320,Single-player,
2226190,Single-player,
2230920,Single-player,
2188880,Single-player,
2221230,Single-player,
2240430,Single-player,
2231920,Single-player,Steam Achievements
2257820,Others,
1860900,Single-player,
2201920,Others,
2242750,Single-player,
2218290,Single-player,
2182750,Multi-player,PvP
2236330,Single-player,
1879340,Single-player,Steam Workshop
2112550,Single-player,Multi-player
2242810,Single-player,
2230080,Single-player,
2017640,Single-player,Steam Achievements
2187660,Single-player,Multi-player
2192530,Single-player,
2249740,Others,
2225500,Single-player,Steam Achievements
2060410,Single-player,
814730,Single-player,Multi-player
1921610,Single-player,
2230900,Single-player,
1525990,Single-player,Multi-player
2214890,Single-player,Includes level editor
2227290,Single-player,
1802690,Single-player,
2124380,Single-player,Partial Controller Support
2231490,Single-player,Steam Achievements
2159870,Single-player,Partial Controller Support
2245270,Single-player,Steam Achievements
2234570,Single-player,Multi-player
2230250,Single-player,Partial Controller Support
2235230,Single-player,Full controller support
2225560,Single-player,
958930,Single-player,Steam Achievements
2111710,Single-player,
2240560,Others,
2208000,Single-player,Steam Achievements
2194760,Single-player,
2234100,Single-player,
2173670,Single-player,Tracked Controller Support
2210890,Single-player,VR Only
2169460,Single-player,
2256070,Others,
2213420,Single-player,Full controller support
1703070,Single-player,
2241860,Single-player,Multi-player
2233540,Single-player,Steam Achievements
2225290,Single-player,Partial Controller Support
1988960,Single-player,Full controller support
1456470,Single-player,Steam Achievements
2207870,Others,
2240440,Single-player,
2233510,Single-player,
2226920,Single-player,Partial Controller Support
2102240,Single-player,Steam Achievements
2224330,Single-player,Steam Achievements
2198170,Single-player,Full controller support
2247770,Others,
2217550,Single-player,Steam Achievements
1070840,Multi-player,MMO
2094380,Single-player,Multi-player
2242100,Single-player,Full controller support
2208870,Single-player,Includes level editor
2232660,Single-player,Steam Achievements
2233370,Single-player,Steam Achievements
2213610,Single-player,Steam Achievements
1866570,Single-player,Multi-player
2209710,Single-player,
2239730,Single-player,
2165250,Others,
2216690,Single-player,Steam Achievements
2133770,Single-player,Steam Achievements
1822120,Single-player,
2055470,Single-player,Partial Controller Support
1974110,Single-player,
2233520,Single-player,
2236730,Single-player,
2202990,Single-player,Multi-player
2238020,Single-player,
1477070,Single-player,Steam Cloud
2237010,Single-player,Partial Controller Support
2243550,Single-player,
2186450,Single-player,Tracked Controller Support
2227490,Single-player,Steam Achievements
2259760,Others,
2260970,Others,
1780430,Single-player,Steam Achievements
2236370,Single-player,
2254480,Others,
2228730,Single-player,
1548350,Single-player,Full controller support
2107640,Single-player,Full controller support
2237690,Single-player,Steam Achievements
2240910,Single-player,
2222890,Single-player,
2215690,Single-player,Multi-player
1098400,Single-player,Multi-player
2164980,Single-player,Steam Achievements
1603640,Single-player,Steam Achievements
2246180,Single-player,Steam Achievements
2251450,Single-player,
2243130,Single-player,Steam Achievements
2169780,Others,
2236360,Single-player,
2240530,Single-player,Steam Achievements
2219410,Single-player,
2241350,Single-player,Steam Achievements
2101690,Single-player,Steam Achievements
2153730,Single-player,Steam Achievements
2093300,Single-player,Steam Achievements
2133380,Single-player,
2237090,Single-player,
2176150,Single-player,Partial Controller Support
2251480,Single-player,Multi-player
2172410,Single-player,Partial Controller Support
2223460,Single-player,Multi-player
2176200,Single-player,
2159050,Single-player,Steam Achievements
1031460,Single-player,Steam Achievements
2239250,Single-player,
2230090,Single-player,
2185530,Single-player,Tracked Controller Support
2253960,Others,
1953840,Single-player,
2067280,Single-player,Steam Achievements
2240320,Single-player,
2071800,Single-player,Steam Achievements
1946460,Single-player,Steam Achievements
1904890,Others,
2247810,Others,
2248870,Single-player,
2238000,Single-player,
1548880,Single-player,Full controller support
2252440,Others,
2238240,Single-player,Multi-player
1832150,Single-player,Full controller support
2233110,Single-player,
2243000,Single-player,Steam Cloud
2242360,Single-player,Partial Controller Support
2237720,Single-player,Steam Cloud
2177150,Single-player,Steam Achievements
1452210,Single-player,Steam Achievements
2207030,Single-player,
2237150,Single-player,
2229670,Single-player,Full controller support
2133350,Single-player,Steam Achievements
2234440,Single-player,Steam Achievements
2205650,Single-player,Tracked Controller Support
1848460,Single-player,Steam Achievements
2178010,Multi-player,PvP
2237770,Single-player,Tracked Controller Support
2211530,VR Only,
1663250,Single-player,Multi-player
2151360,Single-player,Multi-player
2210980,Single-player,
1963510,Single-player,
1606570,Multi-player,PvP
2234030,Single-player,
1595900,Single-player,Multi-player
1757490,Single-player,
2004340,Single-player,
2190180,Single-player,
2260010,Others,
2166220,Single-player,Steam Achievements
2165690,Single-player,Multi-player
1554010,Single-player,
2224830,Single-player,
2153330,Single-player,Steam Cloud
2180610,Multi-player,PvP
2240700,Single-player,
1758180,Single-player,Steam Achievements
2055650,Single-player,Steam Cloud
2260760,Others,
2209070,Others,
2145740,Single-player,Partial Controller Support
2050870,Single-player,
2241190,Single-player,Full controller support
2259140,Others,
1709730,Single-player,Steam Achievements
1364380,Single-player,Multi-player
2181060,Single-player,Steam Achievements
1829250,Single-player,
2138140,Single-player,
2197340,Multi-player,PvP
2210670,Single-player,Steam Achievements
1866890,Single-player,Full controller support
2244550,Multi-player,PvP
2217180,Single-player,Multi-player
2195680,Single-player,
1926620,Single-player,
2183370,Single-player,VR Only
2238810,Single-player,
2242320,Single-player,
2236380,Single-player,
1574110,Single-player,Steam Achievements
1850680,Single-player,Multi-player
2234370,Single-player,Steam Achievements
2248730,Others,
2230910,Single-player,
2233460,Others,
2245700,Single-player,Steam Achievements
2189150,Single-player,Multi-player
1529710,Single-player,Steam Achievements
2167660,Single-player,Multi-player
2192910,Single-player,Partial Controller Support
2207840,Single-player,Partial Controller Support
2201420,Single-player,
2239180,Single-player,
2231970,Single-player,
2236390,Single-player,
2103630,Single-player,Steam Achievements
2236340,Single-player,
2242980,Single-player,
2216960,Single-player,
1809380,Single-player,Multi-player
2226930,Single-player,VR Supported
2125250,Single-player,Full controller support
2073760,Single-player,Multi-player
2222860,Single-player,
2234250,Single-player,
2161330,Single-player,Steam Achievements
2235390,Single-player,
2244840,Single-player,Steam Achievements
2195240,Single-player,
2143180,Single-player,Steam Achievements
1874950,Single-player,Multi-player
2239040,Single-player,
2095840,Single-player,
2223010,Single-player,Steam Achievements
2137190,Single-player,Steam Achievements
2240660,Single-player,Partial Controller Support
2241790,Single-player,
2216360,Single-player,Multi-player
2238080,Single-player,
2239850,Single-player,Tracked Controller Support
2218840,Single-player,
1965860,Single-player,Multi-player
2161580,Single-player,Partial Controller Support
1263930,Single-player,Tracked Controller Support
2225460,Single-player,Multi-player
2137920,Single-player,Full controller support
2196570,Single-player,In-App Purchases
2243490,Others,
2242600,Single-player,Steam Achievements
2192480,Single-player,Partial Controller Support
1552940,Single-player,Multi-player
2245250,Single-player,
2240410,Single-player,Steam Achievements
2209210,Single-player,
2235350,Single-player,Multi-player
2194610,Single-player,
2162160,Single-player,Steam Cloud
1929750,Others,
2231000,Single-player,Multi-player
1937460,Single-player,
2217730,Single-player,Tracked Controller Support
2251680,Single-player,
2258240,Others,
2170860,Multi-player,MMO
2094570,Single-player,
1625310,Others,
2258400,Others,
2257180,Others,
2241570,Multi-player,MMO
2252660,Single-player,
2248220,Single-player,
2242820,Single-player,Steam Achievements
2238230,Single-player,Multi-player
2246820,Single-player,
2225690,Single-player,
2200760,Single-player,Steam Achievements
2244090,Single-player,
2223550,Single-player,
2240030,Single-player,
2245840,Single-player,Steam Achievements
2237230,Single-player,
2161840,Single-player,Partial Controller Support
2234820,Single-player,
2238350,Single-player,
2244620,Single-player,Multi-player
2241760,Single-player,Multi-player
2241830,Single-player,
1766320,Others,
2246290,Multi-player,MMO
2234920,Single-player,Multi-player
2247310,Single-player,
2242850,Single-player,
1909880,Single-player,
2240450,Single-player,
1975080,Single-player,
2249570,Single-player,
2264010,Others,
2245630,Single-player,Steam Achievements
2056110,Single-player,Partial Controller Support
2170590,Single-player,Steam Achievements
2248070,Single-player,Full controller support
2161590,Single-player,Partial Controller Support
2257740,Others,
2234060,Single-player,Steam Achievements
2239190,Single-player,Partial Controller Support
2201020,Multi-player,PvP
2238750,Single-player,Multi-player
2250180,Single-player,
2220850,Single-player,
1267560,Single-player,Full controller support
2178590,Single-player,
818010,Single-player,VR Only
2233080,Single-player,
2254310,Single-player,
2210100,Single-player,
2241400,Single-player,
2241540,Single-player,Steam Achievements
2237800,Single-player,
2258460,Others,
2254800,Others,
1877410,Single-player,
1855180,Single-player,Multi-player
2240100,Single-player,
2124390,Multi-player,PvP
2235800,Single-player,
2244640,Single-player,Steam Achievements
2246650,Single-player,VR Only
2212810,Single-player,Partial Controller Support
2055180,Single-player,
2236490,Single-player,
2251240,Single-player,
1647860,Single-player,Multi-player
2230330,Single-player,Steam Achievements
2138990,Others,
2217060,Single-player,
2152350,Single-player,Steam Achievements
1696030,Single-player,Partial Controller Support
2231630,Single-player,Steam Achievements
2251360,Others,
2196790,Single-player,Multi-player
2236350,Single-player,
2196410,Single-player,Steam Workshop
2225370,Single-player,
668020,Partial Controller Support,
2260910,Others,
2249830,Single-player,
1620600,Single-player,
2258660,Others,
2208820,Multi-player,PvP
2134650,Single-player,Steam Achievements
2244920,Single-player,Steam Achievements
2251640,VR Only,
2220480,Single-player,Steam Achievements
2094390,Single-player,
1935830,Single-player,Partial Controller Support
2206670,Single-player,Remote Play on Phone
2242890,Single-player,
2245890,Single-player,Steam Achievements
2253880,Single-player,
1443650,Single-player,
2247880,Single-player,
2181550,Single-player,Steam Achievements
2206310,Single-player,
2253290,Single-player,
2243950,Single-player,Steam Achievements
2122860,Single-player,Steam Achievements
2265430,Others,
2250020,Single-player,
2236320,Single-player,
2200270,Single-player,Steam Leaderboards
2134060,Single-player,
2252650,Single-player,
2239860,Single-player,
2246300,Single-player,
2217450,Single-player,VR Only
2265390,Others,
2069800,Single-player,Steam Achievements
2242610,Single-player,
2176310,Single-player,
2230280,Single-player,Steam Achievements
2227080,Single-player,
2247680,Single-player,Steam Achievements
2174420,Single-player,Multi-player
1197180,Single-player,Partial Controller Support
2100970,Single-player,Multi-player
2242500,Single-player,Steam Achievements
2250210,Single-player,
2073570,Single-player,Steam Cloud
2263480,Others,
1895740,Single-player,Steam Achievements
2116450,Others,
2218340,Single-player,
1970610,Single-player,
2238970,Single-player,
2241820,Single-player,
2244500,Single-player,Partial Controller Support
2248570,Single-player,Steam Achievements
2240270,Single-player,
2249020,Single-player,
2249960,Single-player,Partial Controller Support
2211640,Single-player,Steam Achievements
2218780,Single-player,
2249320,Single-player,
2262700,Others,
2252640,Single-player,
2241880,Single-player,
2238270,Others,
2228830,Single-player,
2242660,Single-player,
2241130,Single-player,
2228330,Single-player,Multi-player
2144390,Single-player,Multi-player
1876180,Single-player,
2224240,Single-player,Steam Achievements
2242590,Multi-player,MMO
2228980,Single-player,Multi-player
2244880,Single-player,
2232840,Single-player,
2233140,Single-player,Multi-player
2183730,Single-player,
2213290,Single-player,
2267750,Others,
2231160,Single-player,
1787180,Single-player,Multi-player
2234190,Others,
2226750,Single-player,Multi-player
2050310,Single-player,Steam Achievements
1919540,Single-player,Partial Controller Support
1364760,Single-player,Steam Achievements
2163730,Multi-player,PvP
2222480,Single-player,Steam Achievements
2253680,Single-player,Full controller support
2252420,Single-player,
2236580,Single-player,Multi-player
2159240,Single-player,Full controller support
2185760,Single-player,
2226030,Multi-player,Co-op
2258110,Single-player,Steam Achievements
2095330,Single-player,Steam Achievements
2153400,Single-player,Steam Achievements
2268940,Others,
1253410,Single-player,Multi-player
2250590,Single-player,Steam Achievements
2170680,Single-player,Steam Cloud
2237510,Single-player,Steam Achievements
1631090,Single-player,
2110430,Single-player,Full controller support
2234400,Single-player,
2074460,Single-player,
2183390,Multi-player,PvP
2253910,Single-player,Full controller support
2223600,Single-player,
2088160,Single-player,Steam Achievements
2204760,Single-player,Steam Achievements
2236080,Single-player,
2209560,Single-player,
2101660,Single-player,
2165400,Single-player,Steam Achievements
2120270,Multi-player,PvP
2207590,Single-player,
1816070,Single-player,Multi-player
2249160,Single-player,Steam Achievements
2233890,Single-player,
2252170,Single-player,Multi-player
2229990,Single-player,
2219930,Single-player,
2247240,Single-player,Multi-player
2150520,Others,
2252820,Single-player,
2186670,Single-player,Tracked Controller Support
2211440,Single-player,
2182590,Single-player,Steam Achievements
2154790,Single-player,Partial Controller Support
2266490,Others,
1350250,Single-player,
2252850,Single-player,Steam Achievements
2229440,Single-player,
2157630,Single-player,Steam Leaderboards
2246310,Single-player,
2259740,Single-player,
2228040,Single-player,Partial Controller Support
2208160,Single-player,
2247450,Single-player,
2246120,Single-player,
2227830,Multi-player,PvP
2214570,Single-player,Steam Cloud
1718760,Multi-player,MMO
2230300,Single-player,
1951850,Single-player,Steam Achievements
2230050,Single-player,Tracked Controller Support
2203480,Single-player,
2229110,Single-player,Steam Achievements
1627680,Single-player,Steam Achievements
2117440,Single-player,Partial Controller Support
1825930,Single-player,Steam Achievements
2232350,Single-player,
2203490,Single-player,Partial Controller Support
2246800,Single-player,
2256780,Single-player,
1916740,Single-player,
2128670,Single-player,
2233060,Others,
2253950,Single-player,Partial Controller Support
2244890,Others,
2215260,Single-player,Multi-player
2017840,Single-player,Steam Achievements
2261390,Others,
2244380,Single-player,
2251120,Single-player,
1851530,Single-player,
2180430,Single-player,Steam Achievements
2206280,Single-player,
2202910,Single-player,Full controller support
2171610,Single-player,Partial Controller Support
2128130,Single-player,Partial Controller Support
2179270,Single-player,Steam Achievements
2226830,Multi-player,PvP
2241200,Single-player,
2231730,Single-player,
2247170,Others,
2266760,Others,
2180060,Single-player,
2181260,Others,
2203540,Single-player,
2264380,Others,
2184870,Single-player,
2108440,Single-player,
2259080,Single-player,Steam Achievements
1976390,Single-player,Steam Cloud
2198830,Single-player,Steam Achievements
2254780,Single-player,Steam Achievements
1960060,Single-player,
2120670,Single-player,
2257360,Single-player,
2251810,Single-player,Steam Achievements
2219640,Single-player,Full controller support
2257450,Single-player,Steam Achievements
1863910,Single-player,Multi-player
1817110,Single-player,
2126590,Single-player,
2264980,Others,
2240130,Single-player,Steam Achievements
2250960,Single-player,
2129660,Single-player,Steam Achievements
2000560,Single-player,Multi-player
2234000,Single-player,
2255310,Single-player,
2106950,Others,
2178860,Single-player,Steam Achievements
2216650,Single-player,Steam Achievements
2244490,Others,
2051220,Single-player,Steam Achievements
2185780,Single-player,Steam Achievements
2194070,Single-player,In-App Purchases
2224850,Single-player,Steam Achievements
2254550,Single-player,
2139440,Single-player,Steam Achievements
2181620,Single-player,Multi-player
2264990,Others,
2226140,Multi-player,PvP
2027820,Single-player,
2237570,Others,
2226470,Single-player,Steam Achievements
2024990,Single-player,Steam Achievements
2260420,Single-player,
1808710,Single-player,Steam Achievements
2265480,Others,
2248470,Single-player,
2200720,Others,
1362010,Single-player,Tracked Controller Support
2246490,Single-player,
2083870,Single-player,Steam Achievements
2257400,Single-player,Tracked Controller Support
2233740,Single-player,
2173940,Steam Achievements,Steam Cloud
2233870,Single-player,Steam Achievements
2211700,Others,
2258590,Single-player,Multi-player
2254490,Single-player,Steam Achievements
2143110,Single-player,Steam Achievements
2148230,Single-player,Steam Achievements
2223640,Single-player,Steam Achievements
2269040,Others,
2194400,Single-player,
2082040,Single-player,
2196230,Single-player,
2256190,Single-player,Steam Achievements
2261410,Single-player,Steam Achievements
2205290,Single-player,
1800370,Single-player,Steam Achievements
2189350,Single-player,Steam Cloud
2129150,Single-player,
2074940,Single-player,Steam Cloud
1619940,Single-player,Partial Controller Support
1727550,Single-player,Multi-player
1924940,Single-player,Steam Achievements
2193970,Others,
1333560,Single-player,Steam Achievements
2254020,Single-player,VR Only
2199580,Single-player,
2113900,Single-player,Multi-player
2201790,Single-player,Tracked Controller Support
2095300,Single-player,Steam Achievements
2265030,Others,
2255300,Single-player,Multi-player
2151950,Single-player,
1825970,Single-player,Tracked Controller Support
2256250,Others,
2258420,Single-player,
2254100,Single-player,
1912140,Single-player,Multi-player
2146450,Single-player,Partial Controller Support
2066690,Single-player,Multi-player
2226310,Single-player,
2244570,Single-player,Full controller support
2260720,Single-player,Steam Achievements
2255420,Single-player,Steam Achievements
1933660,Single-player,Steam Cloud
1560250,Single-player,
2233600,Single-player,Steam Achievements
814000,Single-player,Steam Achievements
1184140,Multi-player,PvP
2242220,Single-player,Steam Achievements
2276370,Others,
1978330,Single-player,Steam Achievements
1422130,Single-player,Multi-player
1143860,Single-player,Multi-player
2264730,Single-player,Steam Achievements
1903900,Others,
2250110,Single-player,
1816570,Single-player,
2183180,Single-player,Steam Achievements
1035760,Single-player,Steam Achievements
2140680,Single-player,Steam Achievements
2253740,Single-player,
2166190,Single-player,Steam Achievements
1808040,Single-player,Steam Achievements
1870150,Single-player,Full controller support
1878910,Single-player,Steam Cloud
2255870,Single-player,
2202430,Multi-player,MMO
2218990,Others,
2264600,Single-player,
2161440,Single-player,Steam Achievements
1793070,Single-player,Tracked Controller Support
2194660,Single-player,Steam Achievements
2234720,Single-player,
2224680,Single-player,
2237760,Single-player,Steam Achievements
2158740,Single-player,Steam Achievements
2256550,Single-player,
2272940,Single-player,
2268360,Others,
2055090,Single-player,
2255910,Single-player,
2234320,Single-player,
2257310,Others,
1969060,Single-player,
2217810,Single-player,Steam Achievements
2247490,Single-player,
2222530,Single-player,Steam Achievements
2254390,Single-player,Steam Achievements
2244100,Single-player,
2216600,Single-player,
1790370,Single-player,Steam Achievements
2221090,Single-player,Partial Controller Support
1755620,Single-player,Multi-player
1982630,Single-player,
349470,Single-player,Multi-player
2246940,Single-player,
2257900,Single-player,
2270640,Single-player,
1612520,Single-player,Multi-player
2201040,Single-player,
2257790,Single-player,
1741400,Single-player,
2265020,Single-player,Steam Achievements
2193900,Single-player,
2218210,Single-player,
2192840,Single-player,
1978650,Single-player,Steam Achievements
2244530,Single-player,
1677020,Single-player,Steam Achievements
1972550,Single-player,
2134580,Single-player,
2248880,Single-player,Steam Achievements
2277330,Others,
2262960,Single-player,Steam Achievements
2205730,Single-player,
1108000,Single-player,Steam Achievements
2259050,Single-player,Steam Achievements
2245830,Others,
2255860,Single-player,
1050260,Single-player,Steam Achievements
2243900,Single-player,
2236790,Single-player,
2257700,Others,
2250870,Single-player,Steam Achievements
2120790,Single-player,
2188520,Single-player,Partial Controller Support
2200670,Single-player,Partial Controller Support
2213640,Single-player,Multi-player
1455910,Single-player,
2256210,Single-player,
2258550,Single-player,
2260230,Single-player,
2155280,Single-player,Full controller support
1952360,Single-player,
2233850,Single-player,Steam Achievements
2070880,Single-player,Multi-player
1972410,Single-player,Steam Achievements
2221160,Single-player,
2253940,Single-player,Partial Controller Support
2249520,Multi-player,MMO
2242130,Single-player,Partial Controller Support
2253490,Single-player,
1995780,Single-player,Full controller support
1452070,Single-player,Full controller support
1948540,Single-player,Steam Workshop
2246390,Single-player,
2261500,Single-player,VR Only
2250820,Single-player,Multi-player
2279200,Others,
2240000,Single-player,In-App Purchases
1261430,Single-player,Steam Achievements
2256760,Single-player,
1595770,Single-player,Steam Achievements
1985710,Single-player,Steam Achievements
2236920,Single-player,
2247080,Single-player,
1938630,Single-player,Steam Achievements
2129900,Others,
1907280,Single-player,Multi-player
1896970,Others,
2192570,Single-player,Steam Achievements
2106590,Single-player,Steam Achievements
2112420,Multi-player,MMO
2267950,Others,
2251410,Single-player,Steam Achievements
2072150,Single-player,Steam Achievements
2122690,Single-player,
2264700,Single-player,Steam Achievements
2252190,Single-player,
2222850,Multi-player,PvP
1290960,Single-player,
2233700,Single-player,Steam Achievements
2275090,Others,
1870310,Single-player,
2247800,Single-player,Steam Achievements
2255480,Single-player,
2238760,Single-player,Multi-player
2235620,Single-player,
2268670,Others,
2243040,Single-player,
2248340,Single-player,
2176090,Single-player,
2260930,Single-player,
2235790,Single-player,Steam Achievements
2246790,Single-player,Partial Controller Support
1765010,Single-player,Multi-player
1984790,Single-player,Steam Achievements
2250100,Single-player,
2253370,Single-player,Full controller support
2273990,Others,
2091290,Single-player,
2181120,Single-player,
2241240,Single-player,
2264740,Single-player,
2221490,Single-player,Multi-player
2241220,Single-player,
2183320,Single-player,
2240470,Single-player,
2068400,Single-player,Steam Achievements
2124930,Single-player,Multi-player
2075410,Single-player,
2239110,Single-player,Steam Achievements
1980590,Single-player,Steam Achievements
2247270,Single-player,
2224860,Single-player,Steam Achievements
2205670,Single-player,
2121360,Single-player,Steam Cloud
2183190,Single-player,
1647420,Single-player,Steam Achievements
1728520,Single-player,Full controller support
2131840,Single-player,Steam Achievements
1799370,Single-player,Multi-player
2238340,Single-player,Partial Controller Support
2256650,Single-player,
2232950,Single-player,Full controller support
2255050,Single-player,
2250710,Single-player,Steam Achievements
2189640,Single-player,Steam Achievements
2235090,Single-player,Full controller support
2174220,Single-player,
2214080,Single-player,
2175780,Multi-player,PvP
1762060,Others,
2216150,Others,
2261650,Single-player,Steam Achievements
2255850,Single-player,
2262180,Single-player,Steam Achievements
1184250,Single-player,Steam Achievements
2094890,Single-player,Steam Achievements
2212560,Others,
1682750,Single-player,Steam Achievements
2230220,Single-player,Full controller support
2216170,Single-player,
2137660,Single-player,
2242090,Single-player,Steam Achievements
1963040,Single-player,Steam Cloud
2184270,Single-player,Steam Cloud
2141100,Single-player,Steam Achievements
1926370,Single-player,Steam Achievements
2240360,Single-player,
2261920,Single-player,
2203510,Single-player,
2254000,Single-player,In-App Purchases
2237000,Single-player,Full controller support
2134670,Single-player,Partial Controller Support
2239060,Single-player,Multi-player
2256030,Single-player,Full controller support
2250060,Single-player,Steam Achievements
2260260,Single-player,Steam Achievements
2223900,Single-player,
2256990,Single-player,
2269560,Others,
2262230,Single-player,Steam Achievements
2278580,Others,
2247550,Single-player,Steam Achievements
2258910,Single-player,
2259180,Single-player,Steam Achievements
2232920,Single-player,
2219210,Others,
2242760,Single-player,Multi-player
2263390,Single-player,Steam Achievements
2171310,Single-player,Steam Achievements
2171690,Single-player,Multi-player
2056250,Multi-player,PvP
2252760,Single-player,Partial Controller Support
2274360,Others,
2203500,Single-player,Partial Controller Support
1808570,Single-player,Steam Achievements
2249540,Single-player,
1883840,Single-player,
1125710,Single-player,Multi-player
2236900,Single-player,Full controller support
2234930,Single-player,
2120900,Single-player,Steam Achievements
2252830,Single-player,Steam Achievements
2251030,Single-player,Partial Controller Support
2007560,Others,
1786230,Single-player,Multi-player
2027090,Single-player,Multi-player
1916610,Single-player,Full controller support
1710100,Single-player,Steam Achievements
2248540,Single-player,
1970910,Single-player,
2234610,Single-player,
2235750,Single-player,
2236780,Single-player,
2258040,Single-player,Full controller support
1858750,Others,
2261090,Single-player,
2249550,Multi-player,PvP
2277660,Others,
1765350,Single-player,
2213340,Multi-player,PvP
2259270,Single-player,Multi-player
2019380,Single-player,Steam Achievements
2244360,Single-player,Partial Controller Support
1969180,Single-player,
1597460,Single-player,
2054300,Single-player,Multi-player
1812300,Single-player,Steam Achievements
2271400,Others,
2234390,Single-player,
2238860,Single-player,
2255380,Single-player,
2242510,Single-player,Multi-player
2081930,Single-player,
1963370,Single-player,Multi-player
2116770,Single-player,Steam Achievements
1942010,Single-player,Steam Achievements
2253780,Single-player,
2112680,Single-player,Steam Achievements
2134920,Single-player,Full controller support
2233860,Single-player,Steam Achievements
2258120,Single-player,
2261570,Single-player,Includes level editor
1870140,Single-player,Full controller support
1694510,Single-player,Steam Achievements
2249730,Single-player,
850760,Single-player,Steam Achievements
2077590,Single-player,Full controller support
1573280,Single-player,Steam Achievements
1542550,Single-player,Steam Achievements
2246400,Single-player,
1933990,Single-player,Steam Achievements
2076340,Others,
2058200,Single-player,
2284040,Others,
2220070,Single-player,Steam Achievements
2074200,Single-player,
2241620,Single-player,
2229150,Single-player,
2127300,Single-player,Multi-player
2236880,Single-player,Steam Achievements
2073140,Single-player,
2195720,Single-player,
2264200,Multi-player,PvP
2096310,Single-player,Steam Cloud
1789220,Single-player,
2073640,Single-player,Steam Achievements
2260960,Single-player,
2077380,Single-player,Steam Achievements
2187180,Others,
2219360,Single-player,Steam Achievements
2167870,Single-player,
2227040,Single-player,Full controller support
2260750,Single-player,Full controller support
1818590,Single-player,Steam Achievements
1944660,Single-player,Steam Achievements
1980510,Single-player,
2251630,Single-player,
2202500,Single-player,Steam Achievements
2227380,Single-player,Tracked Controller Support
1928280,Single-player,
2265130,Single-player,Steam Achievements
2252870,Single-player,Multi-player
2262110,Single-player,VR Only
2257040,Single-player,
2265000,Single-player,
2276900,Others,
1748300,Single-player,Steam Achievements
2261110,Single-player,
2025930,Single-player,Steam Cloud
2233270,Single-player,Steam Achievements
1646160,Others,
1910790,Single-player,Partial Controller Support
2014220,Single-player,
2254060,Single-player,Partial Controller Support
1275370,Single-player,Steam Achievements
2183490,Single-player,Partial Controller Support
2222190,Single-player,
2266080,Single-player,
2158500,Single-player,Steam Achievements
2269460,Single-player,
2252980,Single-player,
2071200,Single-player,Steam Achievements
1318740,Single-player,Steam Achievements
2164790,Single-player,Steam Achievements
2267680,Single-player,
2256670,Others,
2125430,Multi-player,PvP
1606130,Single-player,Multi-player
1815540,Single-player,Steam Achievements
2258670,Single-player,VR Only
2215570,Multi-player,PvP
2227130,Single-player,
1254320,Single-player,
2237350,Single-player,Partial Controller Support
2261690,Single-player,Multi-player
2263510,Single-player,Steam Achievements
2185240,Single-player,Full controller support
1809700,Single-player,Steam Achievements
934670,Single-player,Steam Achievements
1201270,Single-player,Steam Achievements
2223360,Others,
2270910,Single-player,Steam Achievements
1042600,Single-player,Steam Cloud
2238890,Steam Trading Cards,Steam Workshop
2271300,Multi-player,PvP
2267590,Single-player,
2025320,Single-player,Multi-player
2263260,Single-player,Steam Achievements
2263550,Single-player,Steam Achievements
2254600,Single-player,Steam Achievements
2252180,Single-player,
2267040,Single-player,Partial Controller Support
2262580,Single-player,
