AppID,Genre_1,Genre_2,Genre_3
2010600,Indie,,
311100,Action,Simulation,
622650,Action,Adventure,Indie
49800,Action,Indie,
1366540,Indie,Simulation,Strategy
1069850,Action,Casual,Indie
620570,Indie,Simulation,
346120,Action,Free to Play,Indie
1154810,Action,Indie,
1063050,Action,Adventure,Indie
370140,Casual,Indie,
1472260,Sports,,
1583130,Action,Indie,
325730,Action,Adventure,Casual
340340,Casual,Indie,Simulation
1762130,Action,Adventure,Casual
839940,Adventure,Indie,RPG
623380,Indie,Simulation,Early Access
934180,Action,Adventure,Casual
1528110,Casual,,
1416730,Casual,Free to Play,Indie
317730,Action,Adventure,Indie
1710690,Adventure,Casual,
1521110,Action,Adventure,Casual
1347170,Casual,Indie,
1504100,Action,Adventure,Casual
1802110,Casual,Indie,
1440130,Adventure,Casual,Indie
1904210,Others,,
281430,RPG,,
1871590,Casual,Indie,
552580,Adventure,Casual,Indie
757440,Indie,Simulation,Strategy
739260,Action,Free to Play,Indie
2061090,Adventure,Simulation,Early Access
1946620,Indie,,
1595790,Casual,Indie,
1446180,Indie,Strategy,
1847440,Indie,,
1101190,Action,Adventure,Indie
1945220,Casual,Indie,
12560,Simulation,,
282070,Adventure,Indie,Simulation
622770,Action,Adventure,Indie
892970,Action,Adventure,Indie
655610,Indie,Racing,Sports
252850,Action,Indie,Sports
560870,Casual,Indie,Simulation
312650,Action,,
1558730,Adventure,Indie,
572020,Action,Casual,Indie
246680,Action,Adventure,Indie
1346110,Casual,Indie,Strategy
253710,Action,Adventure,Free to Play
416320,Adventure,Casual,Strategy
1525600,Casual,Indie,RPG
1842270,Indie,,
543510,Audio Production,,
22130,Strategy,,
1476390,Casual,Indie,
864960,Casual,Indie,Simulation
665960,Indie,Simulation,
1282320,Casual,Indie,
1180690,Action,Adventure,Indie
1703100,Simulation,Strategy,
1284240,Adventure,Indie,RPG
1913720,Casual,Indie,
1387910,Casual,Indie,Strategy
1511830,Simulation,Strategy,
787200,Action,Casual,Indie
1575970,Design & Illustration,Web Publishing,Game Development
1185580,Action,Indie,Early Access
891850,Adventure,Indie,RPG
786070,Adventure,Casual,
1178710,Casual,Indie,Simulation
1103650,Action,Adventure,Indie
705260,Indie,Simulation,
432470,Adventure,Indie,
506090,Adventure,Indie,
1098291,Action,,
1916020,Others,,
657990,Action,Adventure,Indie
339290,Action,Casual,Indie
383930,Action,Adventure,Indie
1170980,Indie,Simulation,Strategy
473910,Action,Indie,Simulation
1570740,Adventure,Casual,Indie
679090,Action,Adventure,Indie
909010,Casual,Indie,Simulation
426590,Adventure,Indie,RPG
1123910,Action,Adventure,Racing
294460,Action,Adventure,Indie
1939810,Action,Adventure,Indie
1284410,Free to Play,RPG,Strategy
769680,RPG,Simulation,
296300,Action,Casual,Indie
1991550,Others,,
449140,Free to Play,Indie,Strategy
959260,Action,Adventure,Indie
816090,Action,Adventure,
592260,Design & Illustration,Early Access,
360,Action,,
1516600,Action,,
1510,Indie,Strategy,
554750,Simulation,Sports,
703480,Utilities,Early Access,
1992940,Action,Adventure,RPG
1098730,Adventure,Indie,
2027390,Casual,Indie,Simulation
1477450,Adventure,RPG,
1583140,Casual,Indie,Strategy
620660,Action,Adventure,
1705590,Adventure,Free to Play,Indie
1265170,Indie,RPG,
319400,Adventure,,
876210,Action,Adventure,Casual
1243750,Casual,Simulation,Sports
1013070,RPG,,
786670,Casual,Indie,Simulation
1958060,Others,,
586700,Nudity,Adventure,Casual
1038630,Adventure,Casual,Indie
277490,Action,Indie,Strategy
1090940,Action,Indie,
958190,Action,Casual,Indie
732470,Action,Strategy,
697910,Adventure,,
1502740,Others,,
1140160,Action,Casual,Indie
446040,Action,,
700400,Action,Indie,
378080,Action,Adventure,Indie
718850,Strategy,,
751670,Adventure,Casual,Indie
1177660,Adventure,Indie,
1868520,Action,Casual,Indie
1819210,Action,Indie,
1814800,Action,Adventure,Indie
1895870,Casual,Indie,Strategy
389190,Action,Adventure,Casual
1818640,Action,Indie,Early Access
490300,Indie,Strategy,
1697700,Adventure,Casual,Indie
11280,Action,Casual,Indie
405070,Casual,Indie,
623940,Adventure,Indie,RPG
1249800,Action,Adventure,RPG
2023680,Action,Adventure,Casual
853330,Action,Adventure,Racing
763360,Casual,Indie,
880940,Action,Casual,Indie
320650,Adventure,Casual,
1364010,Adventure,,
1447140,Adventure,Indie,Early Access
433170,Action,Adventure,Indie
17020,Action,Free to Play,Massively Multiplayer
735580,Adventure,Casual,
1736140,Indie,Simulation,
1018060,Indie,RPG,Strategy
1599410,Action,Free to Play,Indie
1010240,Casual,Indie,Simulation
248570,Action,Free to Play,Indie
1718040,Adventure,,
542290,Nudity,Adventure,
1208840,Action,Adventure,Indie
992360,Casual,Indie,RPG
844260,Action,Adventure,Indie
1116180,Action,Adventure,Indie
347590,Casual,Strategy,
1620750,Simulation,Sports,
1010070,Action,Indie,Strategy
1506530,Casual,Indie,Early Access
966680,Adventure,Indie,
1087460,Casual,Indie,RPG
1483360,Education,Utilities,
1112050,Action,Adventure,Casual
935910,Action,Adventure,Indie
1190230,Casual,Indie,
1234580,Indie,RPG,Simulation
857200,Indie,RPG,
865870,Adventure,Casual,Indie
1634990,Action,Sports,Strategy
1239940,Action,Free to Play,Massively Multiplayer
750170,Indie,Simulation,Early Access
625680,Action,Indie,
860530,Casual,Indie,Racing
1884980,Others,,
460250,Casual,Indie,
956090,Casual,Indie,
1824160,Adventure,Indie,RPG
1348930,Action,Casual,Indie
338300,Action,Adventure,
1996810,Adventure,Casual,
1248120,Action,Adventure,Casual
481190,Casual,Indie,Simulation
1083260,Action,Simulation,Sports
990060,Free to Play,Massively Multiplayer,Simulation
833800,Racing,Sports,
1571640,Adventure,Casual,Indie
867550,Action,Adventure,Casual
1344890,Action,Casual,
765780,Casual,Indie,
591740,Action,Free to Play,
1179100,Adventure,Casual,Free to Play
1997920,Adventure,Indie,Simulation
2006040,Action,RPG,Simulation
951800,Design & Illustration,,
823580,Adventure,Indie,
1663730,Simulation,Strategy,
1487640,Sports,,
417110,Adventure,Indie,
32720,Simulation,,
1829120,Action,Casual,Indie
926410,Action,Adventure,Indie
403490,Adventure,RPG,
1627240,Action,Indie,
991500,Casual,Indie,Simulation
895200,Action,Adventure,RPG
973050,Adventure,RPG,Strategy
779160,Action,Early Access,
313340,Casual,Indie,RPG
1335800,Adventure,Indie,
1777130,Action,Indie,
1139060,Action,Free to Play,Massively Multiplayer
385950,Casual,Strategy,
1981970,Action,Free to Play,
1813320,Casual,Indie,Simulation
768590,Casual,Indie,
1724630,Casual,Indie,
725040,Indie,RPG,
751490,Action,Casual,Indie
312970,Adventure,,
1519590,Casual,,
652600,Adventure,Indie,
719340,Action,Adventure,Indie
752200,Adventure,Casual,RPG
449120,Action,Casual,Indie
777560,Action,Indie,
317610,Action,Indie,Strategy
1263100,Action,RPG,
1131790,Action,Adventure,Indie
1764950,Action,Adventure,Indie
485790,Action,Racing,Early Access
913340,Indie,Simulation,Sports
607560,Audio Production,Utilities,
1916660,Adventure,Casual,Indie
1512720,Casual,Simulation,
1597970,Casual,Indie,
1305060,Action,Casual,Indie
1132720,Adventure,,
435020,Sports,,
1098750,Action,Casual,Indie
1502490,Action,Adventure,
932950,Action,Indie,
1065770,Action,Casual,Indie
1413020,Action,Indie,Simulation
436870,Action,Casual,Indie
1293610,Action,Indie,
849970,Adventure,Indie,RPG
1285350,Casual,Indie,
1685950,Casual,,
1123450,Adventure,Indie,RPG
271260,Action,Adventure,Indie
1028030,Action,Indie,
796330,Action,Adventure,
926610,Action,Adventure,Casual
325790,Indie,RPG,Strategy
443970,Animation & Modeling,Design & Illustration,Education
354930,Adventure,Indie,
347230,Simulation,Strategy,
1631120,Action,Indie,Simulation
898650,Adventure,Indie,
932220,Indie,,
378660,Adventure,,
709920,Indie,,
1665510,Others,,
1769150,Adventure,Indie,RPG
1696220,Adventure,Casual,Indie
1153370,Action,Casual,Indie
2079370,Action,Adventure,Casual
1373740,Action,Adventure,Indie
611090,Casual,Free to Play,Simulation
491210,Action,Adventure,
1518360,Indie,,
341710,Casual,Indie,Simulation
1884210,Casual,Indie,Simulation
1371000,Action,Indie,RPG
1033330,Action,Adventure,Indie
1694310,Action,Adventure,Indie
1584740,Others,,
1537700,Action,Indie,
594310,Adventure,Free to Play,Indie
1197520,Adventure,Casual,Indie
1666510,Adventure,Indie,RPG
1866460,Adventure,RPG,Strategy
1900860,Action,Adventure,Casual
1002690,Adventure,Casual,Indie
629960,Sexual Content,Nudity,Adventure
1258370,Casual,,
1797940,Adventure,Casual,
1373170,Indie,Strategy,
1938150,Action,Indie,Early Access
960900,Action,Indie,Strategy
676840,Action,Adventure,Indie
1585990,RPG,,
909580,Casual,Indie,Strategy
2012050,Others,,
1253920,Action,Adventure,Indie
1694810,Indie,Early Access,
442860,Action,Casual,Indie
945580,Action,Adventure,Indie
377060,Action,Indie,Simulation
466560,Indie,Simulation,Strategy
1833050,Adventure,Casual,Free to Play
1559840,Indie,RPG,Simulation
1292020,RPG,Simulation,Strategy
890900,Action,Indie,Simulation
414720,Adventure,Indie,Simulation
1088600,Action,Indie,
1399400,Casual,,
1261660,Indie,,
268130,Action,Adventure,Indie
1243320,Adventure,Casual,Indie
527910,Adventure,Casual,
1630360,Adventure,Indie,
289950,Casual,Simulation,
773640,Casual,Indie,Simulation
504390,Indie,,
1459580,Action,Adventure,Indie
1245670,Adventure,Indie,RPG
1431950,Adventure,Indie,RPG
1898410,Action,,
1424120,Action,Adventure,Casual
550580,Casual,Indie,
604500,Action,Casual,Free to Play
1177030,Action,Adventure,RPG
1382860,Indie,,
405440,Action,Indie,RPG
978700,Casual,Indie,RPG
334980,Adventure,Indie,
359580,Action,Adventure,Indie
975110,Casual,Indie,
862190,Action,Indie,Simulation
303680,Action,Adventure,RPG
494700,Action,Adventure,Indie
1307550,Action,Adventure,Indie
1879280,Free to Play,Indie,Massively Multiplayer
638060,Adventure,Indie,RPG
233270,Action,Adventure,
1002410,Adventure,Indie,
1172530,Casual,,
928300,Simulation,,
1933980,Casual,Indie,Simulation
555290,Adventure,Casual,Indie
386960,Sexual Content,Nudity,Casual
1138100,Casual,Indie,Simulation
1781140,Free to Play,Indie,Massively Multiplayer
1920710,Action,Adventure,Indie
867900,Simulation,Sports,Early Access
1050700,Casual,Indie,
1116880,Indie,Strategy,
1654280,Casual,Indie,Strategy
1600670,Action,Adventure,Indie
1882600,Action,Indie,
1421690,Adventure,Casual,Indie
750010,Violent,Gore,Action
49300,Strategy,,
269290,Utilities,Video Production,
1495560,Adventure,Casual,Indie
1035530,Casual,Indie,
776670,Casual,Indie,Simulation
935960,Adventure,Casual,Indie
1369950,Action,Adventure,Indie
402970,Action,Adventure,Casual
608190,Adventure,Casual,
1729780,Action,Indie,RPG
809700,Casual,Indie,Racing
1975180,Action,Indie,
593060,Action,Adventure,Casual
747310,Indie,Simulation,Strategy
1161900,Adventure,Indie,
827940,Indie,Simulation,Strategy
743850,Action,Adventure,Indie
772430,Adventure,Casual,Indie
1749800,Adventure,Indie,
705280,Action,Indie,RPG
1823740,Casual,,
1185740,Adventure,Casual,Indie
1004860,Adventure,Casual,
1246540,Action,Adventure,Indie
809140,Indie,Simulation,Strategy
470440,Casual,Indie,Strategy
1890360,Action,Casual,Indie
227800,Action,Indie,
1835830,Adventure,Casual,
274500,Action,Indie,
656910,Casual,Indie,
1596380,Free to Play,RPG,
275330,Casual,,
775310,Action,Casual,Indie
72000,Indie,,
1464390,Action,Adventure,Indie
355180,Action,Free to Play,
1732840,Action,Casual,Indie
1895650,Action,Adventure,Indie
497420,Casual,Simulation,
919240,Casual,,
1391610,Casual,Indie,Racing
314540,Adventure,,
1460000,Racing,,
724900,Action,Adventure,Indie
945870,Casual,Indie,Early Access
342910,Indie,Simulation,
1040740,Adventure,Casual,RPG
757420,Action,Adventure,Indie
1287840,RPG,Strategy,
1769470,Casual,Indie,Strategy
1154080,Simulation,Sports,
312200,Action,Adventure,Indie
1312240,Casual,Indie,Strategy
293220,Action,Indie,
1481810,Casual,Racing,
401420,Action,Casual,Indie
893940,Indie,,
835630,Casual,Simulation,
1417280,Action,Adventure,Casual
1044640,Action,Casual,Indie
524560,Adventure,Indie,RPG
672160,Casual,,
394490,Casual,Indie,Simulation
772730,Action,Adventure,RPG
46700,Strategy,,
1716190,Casual,,
590970,Nudity,Violent,Gore
1689350,Casual,,
911310,Utilities,,
1310520,Adventure,Free to Play,Indie
877200,Action,Casual,Indie
516110,Adventure,Casual,Indie
1486970,Casual,Indie,Racing
1341650,Indie,Racing,Sports
795220,Casual,Indie,Simulation
313190,Casual,,
397420,Casual,,
761880,Action,Indie,Early Access
1072270,Action,Casual,Indie
214360,Action,Indie,Strategy
1953530,Action,Adventure,Indie
428220,Action,Adventure,Casual
1085180,Action,,
395880,Casual,Indie,Simulation
1633080,Action,Casual,Indie
1189460,Casual,Indie,RPG
833890,Indie,,
1179310,Indie,Racing,Simulation
1787640,Action,Adventure,Casual
789600,Action,Casual,Indie
1096540,Animation & Modeling,Design & Illustration,Utilities
2010250,Casual,Free to Play,Indie
764110,Casual,Simulation,
348470,Action,,
1691290,Adventure,Casual,Indie
1401610,Adventure,Free to Play,
1644670,Action,Adventure,Casual
339130,Adventure,Indie,
1042750,Casual,Indie,Massively Multiplayer
735470,Animation & Modeling,,
1529430,Casual,Indie,Simulation
785100,Adventure,Indie,
270230,Adventure,Casual,Indie
841580,Action,RPG,Early Access
920680,Indie,Strategy,
1318110,Action,Casual,Indie
1248590,Adventure,Casual,Indie
65540,Action,RPG,
1737330,Adventure,Indie,Simulation
1214590,Adventure,Indie,Strategy
593280,Action,Adventure,Indie
1721020,Indie,Strategy,
2018260,Indie,,
346420,Indie,RPG,Simulation
1290100,Action,Casual,Indie
1126310,Adventure,Casual,Indie
927370,Adventure,Indie,RPG
1063490,Adventure,,
1541730,Casual,Indie,
1175170,Adventure,Casual,Indie
1737600,Action,RPG,Early Access
1024690,Action,Indie,RPG
1521960,Action,Adventure,Indie
933740,Casual,Indie,
636390,Indie,RPG,Strategy
1396390,Indie,,
1154470,Strategy,,
1578100,Adventure,Casual,Indie
1128800,Indie,Simulation,
397390,Indie,Strategy,
1029150,Adventure,Indie,RPG
1037270,Indie,Simulation,
317940,Adventure,Indie,
1757440,Action,,
1563780,Adventure,Casual,Indie
521150,Indie,Simulation,Strategy
1937130,Action,Casual,
341510,Casual,Indie,RPG
332270,Action,Adventure,Indie
1009810,Action,Adventure,Casual
296810,Action,Indie,Early Access
715980,Adventure,Casual,Indie
906950,Casual,,
809220,Violent,Action,Casual
98300,Action,Casual,Simulation
720540,Casual,Indie,Simulation
1785200,Action,Adventure,Indie
291450,Indie,RPG,Simulation
1458210,Casual,Indie,
1189600,Action,Adventure,Indie
926720,Adventure,,
429600,Adventure,Casual,
1419580,Action,Strategy,
502820,Adventure,,
1655090,Adventure,Indie,
1742940,Action,Casual,
471730,Action,Indie,Racing
104200,Adventure,Indie,
739270,Action,Adventure,Early Access
1908500,Action,Indie,Early Access
1349850,Adventure,Casual,Indie
945360,Casual,,
1373380,Adventure,Indie,
1675850,Others,,
513290,Adventure,Indie,
1025140,Adventure,Casual,Simulation
606150,Action,Adventure,Indie
712100,Action,Strategy,
672970,Adventure,RPG,
1928450,Adventure,Indie,RPG
1497110,Casual,Indie,Strategy
1562150,Casual,Indie,
968480,Action,Adventure,Casual
571020,Action,Casual,Indie
543430,Indie,,
1790800,Adventure,Casual,Indie
1492250,Action,Indie,
820840,Action,Adventure,Indie
249930,Simulation,,
367050,Action,Casual,Indie
420330,Action,Indie,
1148430,Adventure,Casual,Indie
383590,Simulation,,
1188720,Action,Casual,Free to Play
1364710,Simulation,,
1281890,Indie,,
745420,Casual,Indie,Strategy
527320,Indie,Strategy,
1367950,Strategy,,
1640360,Casual,,
714980,Indie,,
1834120,Casual,Indie,
521560,Adventure,Indie,Strategy
1175250,Action,Casual,Indie
2000450,Others,,
272510,Action,Adventure,
1137410,Indie,,
1125880,Action,Adventure,Casual
1706720,RPG,Strategy,
1024380,Action,Early Access,
1323770,Action,Adventure,Casual
1260930,Casual,,
1984650,Others,,
688150,Indie,Racing,
538170,Strategy,,
774321,Action,Adventure,Indie
702160,Action,Adventure,Free to Play
1051330,Casual,Indie,
1280760,Casual,Indie,
207430,Casual,Indie,RPG
1690410,Others,,
1554020,Adventure,Casual,Indie
366610,Action,Adventure,Casual
1672400,Casual,Free to Play,
726460,Adventure,Indie,RPG
1374290,Adventure,Indie,
465710,Action,Adventure,Free to Play
1829180,Others,,
1364100,Adventure,Indie,
270150,Action,Indie,
1074620,Action,Indie,RPG
1890690,Action,Adventure,Casual
649190,Action,Casual,Indie
1562880,Adventure,Indie,
1759590,Indie,Simulation,Strategy
450860,Action,Adventure,Casual
565380,Action,Adventure,
1690060,Action,Adventure,Casual
947400,Adventure,Casual,Indie
862580,Violent,Gore,Adventure
1434270,Action,Casual,Indie
527820,Adventure,Casual,Indie
1719790,Action,Adventure,Indie
1294160,Indie,,
966160,Adventure,Casual,Indie
1500780,Action,Adventure,Indie
1370650,Animation & Modeling,Design & Illustration,Game Development
1770390,Casual,Indie,RPG
1298890,Adventure,Casual,Indie
962580,Adventure,Casual,Simulation
828150,Action,Casual,Indie
1552210,Action,Casual,Indie
1301230,Action,Adventure,Indie
11920,Casual,,
838740,Adventure,Casual,
1221630,Action,Casual,Indie
489120,Action,Adventure,Indie
407380,Action,,
603810,Adventure,Indie,
1004230,Adventure,Indie,
884160,Action,Indie,
1988360,Adventure,Casual,Indie
1210010,Casual,Indie,
908050,Action,Adventure,Casual
1232720,Action,Indie,Early Access
443380,Adventure,,
734870,Adventure,Simulation,Early Access
1799710,Adventure,Casual,RPG
1147510,Adventure,Casual,Simulation
310790,Action,,
336030,Indie,Racing,
1366680,Action,Indie,
1377350,Casual,Indie,Simulation
282560,Simulation,Strategy,
1622180,Casual,Indie,
1689610,Others,,
966370,Action,Casual,Indie
1111210,Adventure,Casual,Free to Play
1899980,Action,Indie,
2100,Action,RPG,
340050,Action,Adventure,Indie
804120,Casual,Indie,
1807450,Adventure,Casual,Indie
1032060,Racing,,
1138630,Action,Indie,RPG
1938850,Action,Indie,
406110,Adventure,Casual,Indie
1287240,Adventure,Indie,
661650,Indie,Simulation,Strategy
751550,Adventure,Indie,RPG
996620,Action,Indie,Sports
516950,Action,Adventure,Indie
815840,Action,Adventure,Casual
356430,Simulation,Strategy,
1125370,Indie,,
546180,Action,Casual,Indie
994700,Action,Casual,Indie
1119710,Adventure,Casual,Indie
896990,Adventure,Casual,
1067720,Action,Casual,Indie
1075140,Free to Play,Early Access,
1443850,Adventure,Casual,Indie
1006390,Casual,Free to Play,Strategy
1275250,Action,Adventure,Casual
1300310,Indie,,
800980,Action,,
331670,Casual,Indie,Strategy
1365710,Action,Adventure,Casual
889990,Casual,Indie,
594130,Adventure,Indie,RPG
8100,Action,,
1005780,Adventure,Casual,Indie
1563030,Indie,,
1652600,Adventure,,
1589560,Action,Indie,
1541110,Action,,
857690,Adventure,Casual,Indie
1424720,Adventure,Indie,
759260,Action,Adventure,Casual
2071240,Action,Adventure,Indie
1197490,Casual,,
477310,Indie,,
454190,Casual,Indie,
1461800,Casual,Free to Play,Indie
1000770,Adventure,Casual,Indie
360880,Violent,Gore,Adventure
1784200,Others,,
1256710,Indie,Simulation,Sports
1072860,Adventure,Casual,Indie
1407000,Action,Adventure,Indie
1554790,Casual,Free to Play,Indie
845150,Casual,Indie,
2330,Action,,
202310,Racing,,
569500,Action,Adventure,Indie
978680,Animation & Modeling,Design & Illustration,
863690,Indie,,
1927270,Adventure,RPG,Early Access
987570,Casual,Indie,
1647190,Adventure,Indie,Simulation
1765360,Utilities,,
437250,Indie,RPG,
303690,Action,Adventure,RPG
575590,Casual,Indie,
1842130,Adventure,Casual,Indie
668960,Indie,,
1139160,RPG,,
412210,Action,Indie,Strategy
667360,Action,Casual,Indie
1337010,Adventure,Casual,
334120,Adventure,Indie,
1048860,Adventure,Casual,Indie
1760090,Action,Casual,Indie
601540,RPG,Strategy,
353550,Adventure,Indie,
661940,Indie,Sports,
472830,Action,Indie,
1860110,Action,Adventure,Casual
435030,Adventure,Casual,Free to Play
1446200,Casual,Indie,
1967580,Others,,
2018850,Indie,Racing,Simulation
1917860,Indie,Simulation,
709520,Action,Casual,Indie
502300,Action,Indie,
952250,Indie,,
811640,Violent,Indie,
1443910,Adventure,Casual,Indie
1946980,Action,Indie,
1624140,Adventure,Casual,Indie
1784580,Casual,Indie,Strategy
275100,Adventure,Casual,Indie
1033420,Action,Casual,Simulation
2011640,Adventure,Casual,Indie
940150,Action,Adventure,Indie
263360,Action,Indie,RPG
294230,Action,Casual,Indie
674590,Adventure,Casual,Indie
1200290,Action,Casual,Free to Play
392690,Adventure,Indie,Strategy
299840,Action,Indie,
1078520,Action,Adventure,Indie
765410,Action,Indie,
1368830,Casual,Indie,RPG
274350,Adventure,Indie,
719590,Action,Adventure,Casual
1255640,Casual,Free to Play,Indie
324520,Action,Indie,Strategy
1905000,Simulation,Utilities,
1135810,Indie,Strategy,Early Access
409160,Free to Play,Indie,
822700,Casual,Indie,Simulation
389140,Action,Casual,Indie
467440,Action,Adventure,Indie
1327870,Casual,Indie,Simulation
882330,Casual,Indie,
832690,Strategy,,
1640920,Adventure,Casual,Free to Play
1212170,Action,Indie,
765320,Casual,Indie,Simulation
1940400,Others,,
1024860,Indie,Simulation,Sports
394360,Simulation,Strategy,
810570,Adventure,Indie,
1694870,Others,,
1410620,Indie,,
1078930,Action,Casual,Indie
486990,Action,Indie,
411060,Adventure,Casual,Simulation
1186630,Indie,Strategy,
444870,Action,Indie,Racing
435140,Casual,Strategy,
441230,Indie,Early Access,
1009040,Adventure,Free to Play,RPG
1097170,Action,Adventure,Indie
1204780,Action,Casual,Indie
1773060,Action,Adventure,Casual
1240480,Adventure,Indie,RPG
926440,Casual,Indie,
1186030,Adventure,Indie,
1324320,Adventure,Indie,Simulation
622290,Utilities,Video Production,Early Access
858170,Adventure,Indie,RPG
1353850,Casual,Indie,
569340,Adventure,Casual,Indie
679270,Action,Adventure,Casual
775270,Action,Casual,Indie
550420,Adventure,Casual,Indie
2019000,Others,,
1352130,Casual,Indie,Sports
1110980,Indie,Strategy,
453790,Adventure,Indie,RPG
1628750,Casual,Free to Play,Indie
842130,Adventure,Indie,Simulation
1794580,Action,Indie,
994320,Action,Adventure,Casual
1449020,Casual,Indie,
341080,Action,,
713070,Action,,
1077390,Casual,Indie,
1341190,Casual,Indie,
914200,Casual,Indie,Simulation
1700840,Indie,RPG,
1861610,Action,Casual,Indie
533660,Action,Adventure,Casual
493790,Indie,Sports,
600080,Action,Adventure,
1581200,Action,Simulation,
1492370,Indie,Early Access,
1235810,Action,Casual,Indie
983780,Animation & Modeling,Utilities,
890680,Action,Adventure,Indie
1381450,Action,Adventure,Indie
730240,Action,Adventure,Indie
203750,Action,,
1674810,Adventure,Free to Play,Indie
1206900,Action,Casual,Indie
875530,Action,Indie,
1836600,Casual,,
1255830,Casual,Free to Play,Indie
1313580,Free to Play,Indie,Simulation
252170,Action,Strategy,
1032570,Action,Adventure,Indie
1805070,Adventure,,
293900,Action,Casual,Indie
3910,Strategy,,
1260300,Action,Adventure,Casual
1613540,Others,,
1421900,Strategy,,
904860,Action,Adventure,Indie
1313490,RPG,,
646570,Indie,Strategy,
522530,Adventure,Casual,Indie
298360,Action,Indie,Strategy
1372380,Action,Indie,
1626140,Adventure,Indie,
1100150,Action,Indie,
1880910,Action,,
1283140,Adventure,Free to Play,Indie
1719690,Action,Indie,Early Access
782210,Action,Indie,Racing
391180,Action,Adventure,Indie
1233580,Indie,Strategy,
1453430,Indie,RPG,Simulation
1413990,Adventure,Indie,RPG
1285560,Indie,,
717400,Adventure,Indie,
795160,Casual,,
358420,Action,,
1266640,Simulation,Strategy,
1119430,Indie,Simulation,
492400,Action,Indie,
251450,Free to Play,RPG,
350090,Indie,Simulation,Strategy
1809300,Action,Casual,Indie
1555380,Casual,,
1811860,Indie,,
1291990,Casual,Indie,
427820,Strategy,,
1262180,Action,Indie,
1847200,Casual,Indie,
859970,Casual,Indie,
845110,Adventure,Indie,RPG
1152620,Action,Indie,
548810,RPG,,
1463880,Action,Adventure,Indie
359800,Free to Play,Racing,Simulation
963280,Casual,Indie,Simulation
58560,Adventure,,
1886960,Action,Adventure,Indie
1249400,Casual,Indie,Sports
713680,Casual,Indie,
40,Action,,
1070020,Adventure,Casual,Indie
1037260,Action,Adventure,Indie
73190,Simulation,Strategy,
624690,Indie,Strategy,
1176110,Audio Production,Education,Utilities
1176480,Casual,Indie,Strategy
741430,Action,Simulation,
1492720,Action,Adventure,Casual
1544820,Action,Indie,
864130,Indie,Simulation,
1285310,Action,Adventure,Casual
1739060,Action,Adventure,Casual
1666520,Free to Play,Indie,Strategy
201870,Action,Adventure,
940870,Action,Indie,
578060,Casual,Indie,
1345470,Adventure,Indie,RPG
1364830,Casual,Indie,
1620020,Action,Indie,
343410,Indie,,
504130,Adventure,Indie,
1460310,Casual,,
2210,Action,,
1357150,Adventure,Early Access,
1844510,Indie,,
802210,Action,Casual,Racing
849690,Adventure,Casual,Indie
553410,Strategy,,
1152090,Action,Adventure,Indie
1719390,Indie,Strategy,Early Access
677610,Casual,,
1414490,Casual,Indie,
1555890,Action,Casual,RPG
1584810,Action,Indie,Simulation
877250,Adventure,Indie,
816040,Action,Indie,
1927400,Adventure,Casual,Racing
1337720,Casual,Indie,
1375640,Adventure,Casual,Strategy
896160,Indie,Simulation,Strategy
725110,Action,Casual,Indie
1204660,Casual,Indie,Simulation
839080,Action,Casual,Indie
942030,Animation & Modeling,Design & Illustration,Game Development
1161320,Indie,RPG,Strategy
1351820,Adventure,Casual,Indie
1502550,Casual,Indie,Racing
934830,Action,Free to Play,Indie
446480,Simulation,,
10260,Simulation,,
226280,Adventure,Indie,
1209520,Indie,,
1913230,Casual,Indie,
807230,Action,Adventure,Casual
987910,Action,Free to Play,Indie
211780,Action,,
732290,Action,Indie,RPG
1809760,Adventure,Casual,Free to Play
1532740,RPG,,
380130,Action,Indie,
420770,Action,Adventure,Casual
1878310,Indie,Simulation,Early Access
1073640,Action,Casual,Racing
1217390,Adventure,Casual,Indie
340320,Adventure,Indie,RPG
1389160,Action,Adventure,Free to Play
800700,Indie,Strategy,
1794780,Action,Adventure,Indie
1613630,Indie,Strategy,
861250,Action,Indie,
1272020,Simulation,Sports,
514670,Casual,Indie,Simulation
21660,Action,,
539670,Adventure,Casual,Indie
1689680,Adventure,Free to Play,Indie
576430,Action,Casual,Free to Play
879320,Action,Casual,Indie
1582700,Adventure,Indie,
1532350,Action,RPG,
304530,Action,,
1005900,Action,Adventure,Casual
1891640,Adventure,Casual,Indie
656880,Action,Casual,Indie
1580670,Adventure,Casual,Indie
32510,Action,Adventure,
510630,Free to Play,Indie,Sports
878710,Indie,Simulation,Sports
1014270,Indie,Strategy,
1085310,Simulation,,
300580,Action,Indie,
443250,Action,Indie,
964620,Action,Casual,Indie
1811920,Casual,Indie,
1346620,Casual,,
1070280,Strategy,,
340030,Indie,RPG,
769020,Action,Adventure,Casual
1291710,Action,,
1100430,Adventure,,
371880,Action,Casual,Indie
1682320,Casual,Indie,Simulation
1044730,Action,,
716130,Casual,Indie,Racing
375680,Action,Adventure,Indie
2001300,Casual,Indie,
1034890,Action,Adventure,Indie
1517810,Adventure,Casual,Indie
702190,Casual,Indie,RPG
506030,Utilities,,
1102030,Casual,Indie,Early Access
1144400,Adventure,Casual,
1192310,Casual,Indie,
974160,Casual,Indie,Simulation
689050,Indie,,
1714650,Adventure,Casual,Racing
1687550,Adventure,Indie,RPG
314980,Indie,Simulation,Strategy
